id,catalog_lamps_id,etm_code,oracl_code,short_box_name_wms,catalog_1c,box_name,description,comments,is_active,archived_at,created_at,updated_at
368,1543,,450040,LADLED2O690K,,,Светильник светодиодный LAD LED R500-2-O-6-90K 90Вт 5000К IP67 230В рассеив. опал консольное крепление LADesign LADLED2O690K,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
369,1550,,408565,LADLED2O690L,,,Светильник светодиодный LAD LED R500-2-O-6-90L 90Вт 5000К IP67 230В рассеив. опал крепление на лире LADesign LADLED2O690L,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
370,1362,R5001118,454852,LADLED2W1270K,500-2-В-12-70 консоль,ДКУ-70w IP67 10430Лм 5000К 100х15° 12V,"Светильник светодиодный LAD LED R500-2-W-12-70K 70Вт 5000К IP67 DC 12/24В КСС типа ""Ш"" консольное крепление LADesign LADLED2W1270K",нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
371,1586,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
372,1355,R5001111,454853,LADLED2W1270L,500-2-В-12-70 лира,ДО-70w IP67 10430Лм 5000К 100х15° 12V,"Светильник светодиодный LAD LED R500-2-W-12-70L 70Вт 5000К IP67 DC 12/24В КСС типа ""Ш"" крепление на лире LADesign LADLED2W1270L",нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
373,1579,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
374,1634,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
375,1627,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
376,1530,R5001069,450041,LADLED2W6110K,500-2-В-6-110 консоль,ДКУ-110w IP67 15670Лм 5000К 100х15°,"Светильник светодиодный LAD LED R500-2-W-6-110K 110Вт 5000К IP67 230В КСС типа ""Ш"" консольное крепление LADesign LADLED2W6110K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
377,1703,,заводят,LADLED2W6110K2EX,,,"Светильник взрывозащищенный LAD LED R500-2-W-6-110K 2Ex 110Вт 5000K IP65 230В КСС типа ""Ш"" консольное крепление LADesign LADLED2W6110K2EX",стандарт;Коржос Евгений;стандартный светильник,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
378,1537,R5001062,407185,LADLED2W6110L,500-2-В-6-110 лира,ДО-110w IP67 15670Лм 5000К 100х15°,Светильник светодиодный LAD LED R500-2-W-6-110L крепление на лире LADesign LADLED2W6110L,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
379,1697,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
380,1516,,1669642,LADLED2W6140K,,,"Светильник светодиодный LAD LED R500-2-W-6-140K 140Вт 5000К IP67 230В КСС типа ""Ш"" консольное крепление LADesign LADLED2W6140K",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
381,1522,R5001213,1621807,LADLED2W6140L,500-2-В-6-140 лира,ДО-140w IP67 18900Лм 5000К 100х15°,"Светильник светодиодный LAD LED R500-2-W-6-140L 140Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED2W6140L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
382,1717,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
383,1710,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
384,1544,R5001104,450039,LADLED2W690K,500-2-В-6-90 консоль,ДКУ-90w IP67 13410Лм 5000К 100х15°,"Светильник светодиодный LAD LED R500-2-W-6-90K 90Вт 5000К IP67 230В КСС типа ""Ш"" консольное крепление LADesign LADLED2W690K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
385,1551,R5001097,397006,LADLED2W690L,500-2-В-6-90 лира,ДО-90w IP67 13410Лм 5000К 100х15°,Светильник светодиодный LAD LED R500-2-W-6-90L LADesign LADLED2W690L,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
386,1577,R500E1126,1423166,LADLED31012105K2EX,500-3-10-12-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 10° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-12-105K 2Ex 105Вт 5000K IP65 12В КСС типа ""К"" консольное крепление LADesign LADLED31012105K2EX",3704072,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
387,1570,R500E1121,1423167,LADLED31012105L2EX,500-3-10-12-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 10° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-12-105L 2Ex 105Вт 5000K IP65 12В КСС типа ""К"" крепление на лире LADesign LADLED31012105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
388,1626,R500E1096,1423203,LADLED31036105K2EX,500-3-10-36-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 10° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-36-105K 2Ex 105Вт 5000K IP65 36В КСС типа ""К"" консольное крепление LADesign LADLED31036105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
389,1619,R500E1091,1423204,LADLED31036105L2EX,500-3-10-36-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 10° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-36-105L 2Ex 105Вт 5000K IP65 36В КСС типа ""К"" крепление на лире LADesign LADLED31036105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
390,1694,R500E1046,1423120,LADLED3106105K2EX,500-3-10-6-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-6-105K 2Eх 105Вт 5000K IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED3106105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
391,1687,R500E1041,1423121,LADLED3106105L2EX,500-3-10-6-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-6-105L 2Eх 105Вт 5000K IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED3106105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
392,1778,R5001078,450042,LADLED3106165K,500-3-10-6-165 консоль,ДКУ-165w IP67 23504Лм 5000К 10°,"Светильник светодиодный LAD LED R500-3-10-6-165K 165Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED3106165K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
393,1680,R500E1056,1423130,LADLED3106165K2EX,500-3-10-6-165 2Ex консоль,ДКУ-165w IP65 23504Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-6-165K 2Ex 165Вт 5000K IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED3106165K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
394,1771,R5001071,413204,LADLED3106165L,500-3-10-6-165 лира,ДО-165w IP67 23504Лм 5000К 10°,"Светильник светодиодный LAD LED R500-3-10-6-165L 165Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED3106165L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
395,1673,R500E1051,1423131,LADLED3106165L2EX,500-3-10-6-165 2Ex лира,ДО-165w IP65 23504Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-10-6-165L 2Ex 165Вт 5000K IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED3106165L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
396,1764,R5001161,450045,LADLED3106230K,500-3-10-6-230 консоль,ДКУ-230w IP67 31050Лм 5000К 10°,"Светильник светодиодный LAD LED R500-3-10-6-230K 230Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED3106230K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
397,1757,R5001222,1385032,LADLED3106230L,500-3-10-6-230 лира,ДО-230w IP67 31050Лм 5000К 10°,Светильник LAD LED R500-3-10-6-230 L LADesign LADLED3106230L,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
398,2003,,1558658,LADLED310LS6140ZD,,,Светильник светодиодный LAD LED R500-3-10120-6-140ZD LADesign LADLED310LS6140ZD,стандарт;сами заводили;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
399,2002,R5001364,550060,LADLED310M106105K,500-3-10М10-6-105 консоль,ДКУ-105w IP67 16033Лм 5000К 10° 150х70° 10°,Светильник светодиодный LAD LED R500-3-10M10-6-105K 105Вт 5000К IP67 230В консольное крепление LADesign LADLED310M106105K,стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
400,2001,R5001235,1365062,LADLED310M106125K,500-3-10М10-6-125 консоль,не вносили в базу ЭТМ,"Светильник светодиодный LAD LED R500-3-10M10-6-125K (125Вт 5000К КСС типа ""Ш"" IP67 230В консольное крепление 10М10) LADesign LADLED310M106125K",7288338;спец;периметралка,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
401,2000,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
402,1999,,1729093,LADLED310M106180K,,,Светильник светодиодный LAD LED R500-3-10M10-6-180K 180Вт 5000К IP67 230В консольное крепление LADesign LADLED310M106180K,стандарт;Мск;180Вт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
403,1574,R500E1129,1423172,LADLED3LS12105K2EX,500-3-120-12-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-12-105K 2Ex 105Вт 5000K IP65 12В КСС типа ""Д"" консольное крепление LADesign LADLED3LS12105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
404,1567,R500E1124,1423173,LADLED3LS12105L2EX,500-3-120-12-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-12-105L 2Ex 105Вт 5000K IP65 12В КСС типа ""Д"" крепление на лире LADesign LADLED3LS12105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
405,1623,R500E1099,1669699,LADLED3LS36105K2EX,500-3-120-36-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-36-105K 2Ex 105Вт 5000K IP65 36В КСС типа ""Д"" консольное крепление LADesign LADLED3LS36105K2EX",стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
406,1616,R500E1094,1423210,LADLED3LS36105L2EX,500-3-120-36-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-36-105L 2Ex 105Вт 5000K IP65 36В КСС типа ""Д"" крепление на лире LADesig LADLED3LS36105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
407,1691,R500E1049,1423126,LADLED3LS6105K2EX,500-3-120-6-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-6-105K 2Eх 105Вт 5000K IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED3LS6105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
408,1684,R500E1044,1423127,LADLED3LS6105L2EX,500-3-120-6-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-6-105L 2Eх 105Вт 5000K IP65 230В КСС типа ""Д"" крепление на лире LADesign LADLED3LS6105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
409,1775,R5001081,301639,LADLED3LS6165K,500-3-120-6-165 консоль,ДКУ-165w IP67 23504Лм 5000К 120°,"Светильник светодиодный LAD LED R500-3-120-6-165K 165Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED3LS6165K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
410,1677,R500E1059,1423136,LADLED3LS6165K2EX,500-3-120-6-165 2Ex консоль,ДКУ-165w IP65 23504Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-120-6-165K 2Ex 165Вт 5000K IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED3LS6165K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
411,1768,R5001074,305779,LADLED3LS6165L,500-3-120-6-165 лира,ДО-165w IP67 23504Лм 5000К 120°,"Светильник светодиодный LAD LED R500-3-120-6-165L 165Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED3LS6165L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
412,1671,R500E1054,,LADLED3LS6165L2EX,500-3-120-6-165 2Ex лира,ДО-165w IP65 23504Лм 5000К 120° 2Ex,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
413,1761,R5001157,439253,LADLED3LS6230K,500-3-120-6-230 консоль,ДКУ-230w IP67 31050Лм 5000К 120°,"Светильник светодиодный LAD LED R500-3-120-6-230K 230Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED3LS6230K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
414,1754,R5001225,501111,LADLED3LS6230L,500-3-120-6-230 лира,ДО-230w IP67 31050Лм 5000К 120°,"Светильник светодиодный LAD LED R500-3-120-6-230L 230Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED3LS6230L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
415,1576,R500E1127,1423168,LADLED33012105K2EX,500-3-30-12-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-12-105K 2Ex 105Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED33012105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
416,1569,R500E1122,1423169,LADLED33012105L2EX,500-3-30-12-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-12-105L 2Ex 105Вт 5000K IP65 12В КСС типа ""Г"" крепление на лире LADesign LADLED33012105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
417,1625,R500E1097,1423205,LADLED33036105K2EX,500-3-30-36-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-36-105K 2Ex 105Вт 5000K IP65 36В КСС типа ""Г"" консольное крепление LADesign LADLED33036105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
418,1618,R500E1092,1423206,LADLED33036105L2EX,500-3-30-36-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-36-105L 2Ex 105Вт 5000K IP65 36В КСС типа ""Г"" крепление на лире LADesign LADLED33036105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
419,1693,R500E1047,1423122,LADLED3306105K2EX,500-3-30-6-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-6-105K 2Eх 105Вт 5000K IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED3306105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
420,1686,R500E1042,1423123,LADLED3306105L2EX,500-3-30-6-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-6-105L 2Eх 105Вт 5000K IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED3306105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
421,1777,R5001079,300506,LADLED3306165K,500-3-30-6-165 консоль,ДКУ-165w IP67 23504Лм 5000К 30°,"Светильник светодиодный LAD LED R500-3-30-6-165K 165Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED3306165K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
422,1679,R500E1057,1423132,LADLED3306165K2EX,500-3-30-6-165 2Ex консоль,ДКУ-165w IP65 23504Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-6-165K 2Ex 165Вт 5000K IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED3306165K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
423,1770,R5001072,309177,LADLED3306165L,500-3-30-6-165 лира,ДО-165w IP67 23504Лм 5000К 30°,"Светильник светодиодный LAD LED R500-3-30-6-165L 165Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED3306165L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
424,1672,R500E1052,1423133,LADLED3306165L2EX,500-3-30-6-165 2Ex лира,ДО-165w IP65 23504Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-30-6-165L 2Ex 165Вт 5000K IP65 230В КСС типа ""Г"" крепление с лирой LADesign LADLED3306165L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
425,1763,R5001155,450046,LADLED3306230K,500-3-30-6-230 консоль,ДКУ-230w IP67 31050Лм 5000К 30°,"Светильник светодиодный LAD LED R500-3-30-6-230K 230Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED3306230K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
426,1756,R5001223,472413,LADLED3306230L,500-3-30-6-230 лира,ДО-230w IP67 31050Лм 5000К 30°,"Светильник светодиодный LAD LED R500-3-30-6-230L 230Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED3306230L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
427,1575,R500E1128,1423170,LADLED36012105K2EX,500-3-60-12-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 60° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-12-105K 2Ex 105Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED36012105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
428,1568,R500E1123,1423171,LADLED36012105L2EX,500-3-60-12-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 60° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-12-105L 2Ex 105Вт 5000K IP65 12В КСС типа ""Г"" крепление на лире LADesign LADLED36012105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
429,1624,R500E1098,1423207,LADLED36036105K2EX,500-3-60-36-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 60° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-36-105K 2Ex 105Вт 5000K IP65 36В КСС типа ""Г"" консольное крепление LADesign LADLED36036105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
430,1617,R500E1093,1423208,LADLED36036105L2EX,500-3-60-36-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 60° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-36-105L 2Ex 105Вт 5000K IP65 36В КСС типа ""Г"" крепление на лире LADesign LADLED36036105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
431,1692,R500E1048,1423124,LADLED3606105K2EX,500-3-60-6-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 60° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-6-105K 2Eх 105Вт 5000K IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED3606105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
432,1685,R500E1043,1423125,LADLED3606105L2EX,500-3-60-6-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 60° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-6-105L 2Eх 105Вт 5000K IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED3606105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
433,1776,R5001080,313852,LADLED3606165K,500-3-60-6-165 консоль,ДКУ-165w IP67 23504Лм 5000К 60°,"Светильник светодиодный LAD LED R500-3-60-6-165K 165Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED3606165K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
434,1678,R500E1058,1423134,LADLED3606165K2EX,500-3-60-6-165 2Ex консоль,ДКУ-165w IP65 23504Лм 5000К 60° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-60-6-165K 2Ex 165Вт 5000K IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED3606165K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
435,1769,R5001073,301658,LADLED3606165L,500-3-60-6-165 лира,ДО-165w IP67 23504Лм 5000К 60°,"Светильник светодиодный LAD LED R500-3-60-6-165L 165Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED3606165L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
436,1762,R5001156,450047,LADLED3606230K,500-3-60-6-230 консоль,ДКУ-230w IP67 31050Лм 5000К 60°,"Светильник светодиодный LAD LED R500-3-60-6-230K 230Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED3606230K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
437,1755,R5001224,494038,LADLED3606230L,500-3-60-6-230 лира,ДО-230w IP67 31050Лм 5000К 60°,"Светильник светодиодный LAD LED R500-3-60-6-230L 230Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED3606230L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
438,1573,R500E1130,1423174,LADLED3M12105K2EX,500-3-М-12-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 150х70° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-12-105K 2Ex 105Вт 5000K IP65 12В КСС типа ""Ш"" консольное крепление LADesign LADLED3M12105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
439,1566,R500E1125,1423175,LADLED3M12105L2EX,500-3-М-12-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 150х70° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-12-105L 2Ex 105Вт 5000K IP65 12В КСС типа ""Ш"" крепление на лире LADesign LADLED3M12105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
440,1622,R500E1100,1423211,LADLED3M36105K2EX,500-3-М-36-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 150х70° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-36-105K 2Ex 105Вт 5000K IP65 36В КСС типа ""Ш"" консольное крепление LADesig LADLED3M36105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
441,1615,R500E1095,1423212,LADLED3M36105L2EX,500-3-М-36-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 150х70° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-36-105L 2Ex 105Вт 5000K IP65 36В КСС типа ""Ш"" крепление на лире LADesig LADLED3M36105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
442,1690,R500E1050,1423128,LADLED3M6105K2EX,500-3-М-6-105 2Ex консоль,ДКУ-105w IP65 15645Лм 5000К 150х70° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-6-105K 2Eх 105Вт 5000K IP65 230В КСС типа ""Ш"" консольное крепление LADesign LADLED3M6105K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
443,1683,R500E1045,1423129,LADLED3M6105L2EX,500-3-М-6-105 2Ex лира,ДО-105w IP65 15645Лм 5000К 150х70° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-6-105L 2Eх 105Вт 5000K IP65 230В КСС типа ""Ш"" крепление на лире LADesign LADLED3M6105L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
444,1774,R5001084,303566,LADLED3M6165K,500-3-М-6-165 консоль,ДКУ-165w IP67 23504Лм 5000К 60х120°,"Светильник светодиодный LAD LED R500-3-M-6-165K 165Вт 5000К IP67 230В КСС типа ""Ш"" консольное крепление LADesign LADLED3M6165K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
445,1676,R500E1060,1423138,LADLED3M6165K2EX,500-3-М-6-165 2Ex консоль,ДКУ-165w IP65 23504Лм 5000К 150х70° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-6-165K 2Ex 165Вт 5000K IP65 230В КСС типа ""Ш"" консольное крепление LADesign LADLED3M6165K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
446,1767,R5001077,312521,LADLED3M6165L,500-3-М-6-165 лира,ДО-165w IP67 23504Лм 5000К 60х120°,"Светильник светодиодный LAD LED R500-3-M-6-165L 165Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED3M6165L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
447,1670,R500E1055,1423139,LADLED3M6165L2EX,500-3-М-6-165 2Ex лира,ДО-165w IP65 23504Лм 5000К 150х70° 2Ex,"Светильник взрывозащищенный LAD LED R500-3-M-6-165L 2Ex 165Вт 5000K IP65 230В КСС типа ""Ш"" крепление на лире LADesign LADLED3M6165L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
448,1760,R5001160,439397,LADLED3M6230K,500-3-М-6-230 консоль,ДКУ-230w IP67 31050Лм 5000К 150х70°,"Светильник светодиодный LAD LED R500-3-M-6-230K 230Вт 5000К IP67 230В КСС типа ""Ш"" консольное крепление LADesign LADLED3M6230K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
449,1753,R5001228,519804,LADLED3M6230L,500-3-М-6-230 лира,ДО-230w IP67 31050Лм 5000К 150х70°,"Светильник светодиодный LAD LED R500-3-M-6-230L 230Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED3M6230L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
450,1571,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
451,1564,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
452,1620,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
453,1613,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
454,1688,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
455,1681,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
456,1772,,319997,LADLED3O6165K,,,Светильник светодиодный LAD LED R500-3-O-6-165K 165Вт 5000К IP67 230В рассеив. опал консольное крепление LADesign LADLED3O6165K,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
457,1674,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
